sender,receiver,edge_type
vistangss,ngssphenomena:,retweet
nicolecastleray,reiserbrianj:,retweet
cinnamondr,stemteachtools:,retweet
williamfranzell,stemteachtools:,retweet
xeno_lith,clbmanning:,retweet
hyung1009,jin_jungsung:,retweet
missrobinsong4,shelleystem:,retweet
kollmanrebecca,teachearthspace:,retweet
carlajkcarla,ngssphenomena:,retweet
dadlezphd,fulmerscience:,retweet
bk3dsci,ngss_tweeps:,retweet
lynne4students,ossidirector:,retweet
fritzokc,enablemidstream:,retweet
axito9,katydailybrasil:,retweet
leenabmc,ngsnavigators:,retweet
msmcquaidsclass,mscorene:,retweet
bertha08729409,erindeluga:,retweet
philiplbell,stemteachtools:,retweet
thrivewithseco,digitalpromise:,retweet
co242602,guamdoe:,retweet
sci_rem,caroyce:,retweet
colinangevine,digitalpromise:,retweet
mstewartscience,tcrwp:,retweet
teachpasci,mrsbadesso:,retweet
pet_floresm,axelsound09:,retweet
achosinfo,sbottasullivan:,retweet
sci_rem,stemteachtools:,retweet
mrjoeylujan,guamdoe:,retweet
ngsnavigators,sbottasullivan:,retweet
ngsnavigators,kerriwingert:,retweet
ngsnavigators,sbottasullivan:,retweet
brenda_s_lewis,ossidirector:,retweet
createosity,stemteachtools:,retweet
westerntech_hs,ginawoiak:,retweet
uwcollegeofed,janejwagmeister:,retweet
edleadersmaine,jax_education:,retweet
pgedorg,jax_education:,retweet
rineyvillee,nicholasnewton5:,retweet
paulsboropublic,timetoteachstem:,retweet
hts_dolphins,mrslspetter:,retweet
marynelson314,reiserbrianj:,retweet
jacksonlab,jax_education:,retweet
sperlingtcsd,ngssphenomena:,retweet
jeremyhaack,reiserbrianj:,retweet
ngsnavigators,teachearthspace:,retweet
yorkd205,erindeluga:,retweet
jaygreenlinger,winnielitten:,retweet
alizazivic,reiserbrianj:,retweet
phenomonica,dora_kastel:,retweet
jaredkaliamarr,ngssphenomena:,retweet
volcanowatching,agi_updates:,retweet
kimberlyfluet,ngssphenomena:,retweet
msspeiser,ngssphenomena:,retweet
starrscience,science2020k6:,retweet
starrscience,ngss_tweeps:,retweet
nextgenstoryli1,reiserbrianj:,retweet
starrscience,ngss_tweeps:,retweet
jenniferfine5,tjscience:,retweet
oveniskdel,naiemazaki:,retweet
jeffreyells,ngssphenomena:,retweet
msdascience,ngssphenomena:,retweet
1882swede,ngssphenomena:,retweet
arnoldetsoh,ymcaeurope:,retweet
raazzerah,reiserbrianj:,retweet
yshimojyo,barondana:,retweet
mscorene,ngssphenomena:,retweet
dngranucci,stemtaught:,retweet
garrickcowen,nwea:,retweet
wewright1234,reiserbrianj:,retweet
sokthea,ymcaeurope:,retweet
booksovertv,ngss_tweeps:,retweet
bangyoong,minminyoongi121:,retweet
mamacodyy,andermm1:,retweet
dchscarmichael,ngssphenomena:,retweet
itsising,reiserbrianj:,retweet
elemsci_jennbw,stemteachtools:,retweet
antieaudeller,reiserbrianj:,retweet
mrs_ozello,ngssphenomena:,retweet
profesorawick,ngssphenomena:,retweet
sanonofreschool,elem_bootcamp:,retweet
imekaniko,bobbysolez:,retweet
sleepydystopian,sfusd_science:,retweet
mrsbadesso,ngssphenomena:,retweet
sarahscuddered,edustaton:,retweet
sarahscuddered,edustaton:,retweet
abeslo,reiserbrianj:,retweet
gwboosters,gwestscience:,retweet
drbscienceed,reiserbrianj:,retweet
snapgse,reiserbrianj:,retweet
warrenmedia,edustaton:,retweet
tchlrn716,ngsnavigators:,retweet
katemcneill6,reiserbrianj:,retweet
amylillingworth,edustaton:,retweet
prek12stem,science2020k6:,retweet
jaimerechenberg,thinksci:,retweet
lex1science,reiserbrianj:,retweet
achosinfo,sbottasullivan:,retweet
czem,stemteachtools:,retweet
annfenner1,janegebbie68:,retweet
jennk2015,jamazingteachin:,retweet
eastwillistonsd,christi88666826:,retweet
creosityspace,ngssphenomena:,retweet
openscied,ngss_tweeps:,retweet
openscied,ngss_tweeps:,retweet
openscied,ngss_tweeps:,retweet
educatorjocelyn,stemteachtools:,retweet
candicestumps,definedlearning:,retweet
hopewelles,drhydrogenhc:,retweet
hes_principal,drhydrogenhc:,retweet
ngsnavigators,ngsnavigators:,retweet
aidamaryss,yarimar_zabala:,retweet
rightquestion,nicolejbolduc:,retweet
lindseyahagen,ngssphenomena:,retweet
stemteachtools,ngss_tweeps:,retweet
scitakeisha,ngssphenomena:,retweet
collisnoelle,jamazingteachin:,retweet
shaynaxena,ngssphenomena:,retweet
ngsssfocus,ngsnavigators:,retweet
ngss_tweeps,jamazingteachin:,retweet
abrumbaugh1,mrslittlechemi1:,retweet
wewright1234,ngss_tweeps:,retweet
wewright1234,ngss_tweeps:,retweet
wewright1234,ngss_tweeps:,retweet
stellarjay2,ngssphenomena:,retweet
uclascienceproj,dora_kastel:,retweet
citysprouts,mascienceteach:,retweet
traviswhitt,ngssphenomena:,retweet
azkaban2,ngssphenomena:,retweet
cvillejan,ngssphenomena:,retweet
flabellinajg,k12alliance:,retweet
nbptrocks,ngssphenomena:,retweet
remirth,ngssphenomena:,retweet
maria_go98,marbusstos_:,retweet
bmooy_jds,ngssphenomena:,retweet
rondoletti1748,ngssphenomena:,retweet
pamjwo,ngssphenomena:,retweet
churroduderino,ngssphenomena:,retweet
sheilarmason1,ngssphenomena:,retweet
freespeak3,ngssphenomena:,retweet
orlieken,ngssphenomena:,retweet
angelaross1,ngssphenomena:,retweet
jfalemos,ngssphenomena:,retweet
scandallk,ngssphenomena:,retweet
islandns,ngssphenomena:,retweet
laurakomos,ksinoradzki:,retweet
laurakomos,ngss_tweeps:,retweet
westerntechlax,ginawoiak:,retweet
nysmtp,ngssphenomena:,retweet
klammcoach,bk3dsci:,retweet
stemkins9484,ngss_tweeps:,retweet
collisnoelle,tjscience:,retweet
digirolamomarie,5wglencliff:,retweet
brooklyn_stem,theresajhall:,retweet
nicole_manko,ngsnavigators:,retweet
sci_rem,ngsnavigators:,retweet
kellyoshea,dora_kastel:,retweet
monymony92,wested:,retweet
mareshscience,ngssphenomena:,retweet
sewinmachine,ngss_tweeps:,retweet
xeno_lith,ngss_tweeps:,retweet
wewright1234,richbacolor:,retweet
cjcochrane21,sandiegocoe:,retweet
mbraaten,ngsnavigators:,retweet
tvolkedu,bk3dsci:,retweet
alicekeeler,bk3dsci:,retweet
ellistartara,ngss_tweeps:,retweet
ellistartara,ngsnavigators:,retweet
dannyvoloch,dora_kastel:,retweet
sodakcurious,mrsetense:,retweet
amoebasisters,ngssphenomena:,retweet
jeffcoscience,ngsnavigators:,retweet
jwhees,ngssphenomena:,retweet
aquinn123,ngss_tweeps:,retweet
aquinn123,ngss_tweeps:,retweet
bennydagrea8,urugin777:,retweet
dbudai,ngssphenomena:,retweet
ninaluna66,nwea:,retweet
pps_science,ngssphenomena:,retweet
krsciencelady,ngss_tweeps:,retweet
tjscience,ngssphenomena:,retweet
robruns2much,ymcaeurope:,retweet
carriesebora,krysta_bradley4:,retweet
krsciencelady,ngsnavigators:,retweet
arichards_ls,ngssphenomena:,retweet
ftmoyeres,nkucinsam:,retweet
nbpssci,ngssphenomena:,retweet
seankavanaugh5,ngssphenomena:,retweet
sagemountaintr2,ngssphenomena:,retweet
jaxinternet,hiescotland:,retweet
starrscience,ngss_tweeps:,retweet
starrscience,ngss_tweeps:,retweet
asherman44,ngssphenomena:,retweet
openscied,ngss_tweeps:,retweet
mrskcrawshaw,teachpasci:,retweet
chronicles_of_b,ngssphenomena:,retweet
achosinfo,ngss_tweeps:,retweet
achosinfo,science2020k6:,retweet
abeslo,ngss_tweeps:,retweet
cogswell_ben,krysta_bradley4:,retweet
wewright1234,ngss_tweeps:,retweet
garrickcowen,wested:,retweet
nevadascience,stemteachtools:,retweet
lakesidengss,wested:,retweet
teachinchucks,ngssphenomena:,retweet
egu_seismo,iris_epo:,retweet
avndrwrff,exploratorium:,retweet
volcanowatching,aguedsection:,retweet
jessicakparker,exploratorium:,retweet
itofoundation,theacornnat:,retweet
itofoundation,ngssphenomena:,retweet
brwnrebel,indiewashere:,retweet
wewright1234,ngss_tweeps:,retweet
tamcollc,wested:,retweet
volcanowatching,iris_epo:,retweet
imanebello,nxthompson:,retweet
spmakerspace,ngssphenomena:,retweet
ymcalac,ymcaeurope:,retweet
chadnico,ymcaeurope:,retweet
krsciencelady,stemteachtools:,retweet
awotetobi,alex_houseof308:,retweet
lex1science,ngssphenomena:,retweet
mrstaugaard,lmfosnaugh:,retweet
lamanijames95,eyeztidebawse:,retweet
jvgilleylen,nwea:,retweet
jrollins_,ngssphenomena:,retweet
aassayid,intlsection:,retweet
andrewlumbo,guamdoe:,retweet
reyrivsci,tjscience:,retweet
xeno_lith,ngsnavigators:,retweet
jrsagittarius,guamdoe:,retweet
vistangss,ngssphenomena:,retweet
sarahcxtherine,marie_brownsuga:,retweet
mbcue,krysta_bradley4:,retweet
rcpsscience,ngssphenomena:,retweet
elliot__liber,tcrwp:,retweet
jaygreenlinger,tcrwp:,retweet
kathyfoustors,stemteachtools:,retweet
teachinchucks,chienforstem:,retweet
mslorisstory,tjscience:,retweet
nevadascience,ngssphenomena:,retweet
williamfranzell,stemteachtools:,retweet
jeffcolab,ngssphenomena:,retweet
cjcochrane21,ngss_tweeps:,retweet
cirquelar,nesta_us:,retweet
jeffcoscience,ngsnavigators:,retweet
elemsci_jennbw,stemteachtools:,retweet
sarahscuddered,edustaton:,retweet
professorkool2,3dscinceguy:,retweet
achosinfo,richbacolor:,retweet
jodie_harnden,nwea:,retweet
kelli62484236,stemscopes:,retweet
tnsta,ngss_tweeps:,retweet
peggyashbrook,ngss_tweeps:,retweet
cowansscience,ngssphenomena:,retweet
jenniferfine5,ngsnavigators:,retweet
sagemountaintr2,tdishelton:,retweet
mbraaten,ngsnavigators:,retweet
edureknoy,ngsnavigators:,retweet
katherinecars,akolonich:,retweet
michellekirkla4,ngss_tweeps:,retweet
lyndsaygrasman,ngss_tweeps:,retweet
sbottasullivan,tdishelton:,retweet
sbottasullivan,ngsnavigators:,retweet
science_serwin,tdishelton:,retweet
physmossman,missstrunk:,retweet
maredimare,ngss_tweeps:,retweet
teachinchucks,flabellinajg:,retweet
armenti05,gailwakatake:,retweet
achosinfo,kimmomteacher:,retweet
tnsta,ngss_tweeps:,retweet
_open_science_,achosinfo:,retweet
jeansciqueen,mancusoscience:,retweet
create4stem,akolonich:,retweet
underseatv,ngss_tweeps:,retweet
c_leece,ngss_tweeps:,retweet
rtcc_vt,ngss_tweeps:,retweet
rtcc_vt,ngss_tweeps:,retweet
priceastronomy,ngss_tweeps:,retweet
nej2575,derbyredraider:,retweet
dngranucci,ngss_tweeps:,retweet
connie_chow,ngss_tweeps:,retweet
sbottasullivan,ngss_tweeps:,retweet
chem_mnsta1,nbpssci:,retweet
rate_each_is,ngss_tweeps:,retweet
3262mn,ngsnavigators:,retweet
bhswatson,collisnoelle:,retweet
kimberlyfluet,ngss_tweeps:,retweet
kimberlyfluet,ngss_tweeps:,retweet
3262mn,ngss_tweeps:,retweet
uclascienceproj,ngss_tweeps:,retweet
jaimerechenberg,richbacolor:,retweet
amylillingworth,edustaton:,retweet
jcpssocstudies,laceyeckels:,retweet
jaimerechenberg,tdishelton:,retweet
palomareshawks,auntyabee:,retweet
philiplbell,ngss_tweeps:,retweet
philiplbell,ngss_tweeps:,retweet
williamfranzell,stemteachtools:,retweet
meghanly,crec_crg:,retweet
austinlavois,luciengreaves:,retweet
anikolatech,sammonsteam:,retweet
jenniferfine5,ngss_tweeps:,retweet
phetsims,jeansciqueen:,retweet
jaredkaliamarr,ngss_tweeps:,retweet
aluehmann,ngss_tweeps:,retweet
legendlearning,tdishelton:,retweet
achosinfo,ngss_tweeps:,retweet
bureauofed,mancusoscience:,retweet
the_fish_nerd,ngss_tweeps:,retweet
jcantonw,nsta:,retweet
shscilabteacher,richbacolor:,retweet
kristinoropeza,tlcninja:,retweet
jchowning,ngsnavigators:,retweet
barry_arnold15,baker_science:,retweet
nsta,ngss_tweeps:,retweet
shscilabteacher,ngss_tweeps:,retweet
shscilabteacher,ngss_tweeps:,retweet
ianbearden,missstrunk:,retweet
krsciencelady,nsta:,retweet
hecticbnuuy,kinkyfridays:,retweet
ncse,flabellinajg:,retweet
anikolatech,sammonsteam:,retweet
dvmmum,acooper_pc:,retweet
learndbir,s_m_kelly:,retweet
createosity,stemteachtools:,retweet
moralesandbee,ngss_tweeps:,retweet
moralesandbee,stemteachtools:,retweet
xeno_lith,ngss_tweeps:,retweet
jeffcoscience,ngsnavigators:,retweet
lukaasluz,renanmouraglobo:,retweet
wstasci,officialngss:,retweet
jenniferfine5,nsta:,retweet
earthscied,ngss_tweeps:,retweet
xeno_lith,ngss_tweeps:,retweet
theoryofrosie,ngss_tweeps:,retweet
rcpsscience,ngssphenomena:,retweet
gagirl_cks,baker_science:,retweet
pdx_dr_steam,officialngss:,retweet
kimberlyfluet,ngss_tweeps:,retweet
soiziccontin2,globalkdsl:,retweet
eufenemi,jlrudolph:,retweet
mohamedbamtrf,globalkdsl:,retweet
brinkmanscience,ngss_tweeps:,retweet
jbramsey5,ngss_tweeps:,retweet
learthquakes,iris_epo:,retweet
3dscinceguy,ngss_tweeps:,retweet
chrisenorth,missstrunk:,retweet
drjeffwiener,missstrunk:,retweet
magdakersting,missstrunk:,retweet
bosstetter_edu,ngss_tweeps:,retweet
jenniferfine5,ngss_tweeps:,retweet
davidenorman,ngss_tweeps:,retweet
jojoagogo007,peterdaou:,retweet
lewiscjusd,mtornberg_cjusd:,retweet
marymkairy,officialngss:,retweet
gehoughtaling,officialngss:,retweet
ngsnavigators,tdishelton:,retweet
ngsnavigators,nsta:,retweet
chrisgundersen2,ngss_tweeps:,retweet
kristenbrummel,myscihi:,retweet
ellistartara,stemteachtools:,retweet
ellistartara,ngsnavigators:,retweet
usm_astone,ngsnavigators:,retweet
xeno_lith,ngss_tweeps:,retweet
msd_istem,scienceonseven:,retweet
diatomwu1,ngss_tweeps:,retweet
utdctramirez,vogelwendi:,retweet
cjcochrane21,stemteachtools:,retweet
utdctramirez,ctskeeley:,retweet
lindathomas_tx,baker_science:,retweet
megan_cannon,ngss_tweeps:,retweet
astaconnect,ngsnavigators:,retweet
drkristidorman,baker_science:,retweet
lbbiology,ngss_tweeps:,retweet
mskreid7,ngss_tweeps:,retweet
philiplbell,vogelwendi:,retweet
tonyea_mead,ngss_tweeps:,retweet
krisemilymd,ngss_tweeps:,retweet
jeansciqueen,ngsnavigators:,retweet
rcsdwildcats,tamyrawarnke:,retweet
dngranucci,ngss_tweeps:,retweet
wewright1234,ngss_tweeps:,retweet
wewright1234,ngss_tweeps:,retweet
stemteachtools,ngss_tweeps:,retweet
stemteachtools,ngss_tweeps:,retweet
philiplbell,ngss_tweeps:,retweet
nbpssci,ngss_tweeps:,retweet
mcoe_now,krysta_bradley4:,retweet
williamfranzell,krysta_bradley4:,retweet
achosinfo,ngss_tweeps:,retweet
nancyebailey1,ntampio:,retweet
krsciencelady,ngss_tweeps:,retweet
uclacenterx,uclascienceproj:,retweet
drpushpwrd,ngss_tweeps:,retweet
sarah_stukeyshs,officialngss:,retweet
phenomonica,kmgill135:,retweet
leenabmc,ngsnavigators:,retweet
inquiry_hub,ngss_tweeps:,retweet
sleepydystopian,cesairene:,retweet
phenomonica,officialngss:,retweet
cerse_us,iris_epo:,retweet
jamazingteachin,jamazingteachin:,retweet
lovelandtech,snishtech:,retweet
mgcjusa,snishtech:,retweet
jamazingteachin,ngss_tweeps:,retweet
susannenierste,iris_epo:,retweet
suetranchina,snishtech:,retweet
nsta_xvii,ngss_tweeps:,retweet
sciedspence,officialngss:,retweet
reiserbrianj,officialngss:,retweet
tmichocki,officialngss:,retweet
eastcoastbrown,sharemylesson:,retweet
xeno_lith,ngss_tweeps:,retweet
buwheelock,tjscience:,retweet
tnsta,ngss_tweeps:,retweet
drstephobrien,richbacolor:,retweet
earthscope_sci,nagt_ne:,retweet
3dscinceguy,ngss_tweeps:,retweet
jeansciqueen,ngss_tweeps:,retweet
jc_james_clark,robzook1:,retweet
janehoover1,robzook1:,retweet
phaneritic,richbacolor:,retweet
xeno_lith,richbacolor:,retweet
eswillwalker,vogelwendi:,retweet
3dplanjeanane,richbacolor:,retweet
rachelbearden7,instructup:,retweet
mrhonner,ngss_tweeps:,retweet
alamehsahar,ngss_tweeps:,retweet
philiplbell,ngss_tweeps:,retweet
gf58238652,ladymystique_01:,retweet
hhereau,richbacolor:,retweet
jeffcoscience,stemteachtools:,retweet
dr_aschroeder,ctskeeley:,retweet
mr_geologist,phaneritic:,retweet
alexander2turnt,phaneritic:,retweet
phenomonica,ngss_tweeps:,retweet
phenomonica,ngss_tweeps:,retweet
geoedgsa,nagt_ne:,retweet
traineyscience,phaneritic:,retweet
csssupervisors,philiplbell:,retweet
eliseharrell27,mscorene:,retweet
ophelanjustice,hipocresiaroja:,retweet
cerse_us,nagt_ne:,retweet
sbottasullivan,phaneritic:,retweet
beartrust,natlmarineed:,retweet
steam_sccoe,philiplbell:,retweet
imsouthern,philiplbell:,retweet
krsciencelady,philiplbell:,retweet
krsciencelady,jamazingteachin:,retweet
achosinfo,jeansciqueen:,retweet
seemathrun,drcrean:,retweet
greenschoolsorg,mchsngss:,retweet
tiffanyneill,phaneritic:,retweet
annarboralicia,richbacolor:,retweet
moralesandbee,philiplbell:,retweet
ctscience,philiplbell:,retweet
lauraasmith4,philiplbell:,retweet
arcadiaunified,jwilliamsausd:,retweet
ajamison72,ngssphenomena:,retweet
aboutgeology,phaneritic:,retweet
nanadjamal_,annsfyax:,retweet
kamelpullin,phaneritic:,retweet
richbacolor,philiplbell:,retweet
mslorisstory,philiplbell:,retweet
sagemountaintr2,philiplbell:,retweet
tnsta,ngsnavigators:,retweet
jamazingteachin,philiplbell:,retweet
nfmiddleschool,nfmsgrade6:,retweet
wangyibo_tian,yizhan052:,retweet
philiplbell,stemteachtools:,retweet
nflynnseattle,philiplbell:,retweet
stemequality,philiplbell:,retweet
jaymerrill10,ngsnavigators:,retweet
stemteachtools,philiplbell:,retweet
stemteachtools,ngss_tweeps:,retweet
bbarent,philiplbell:,retweet
achosinfo,philiplbell:,retweet
jeansciqueen,wandabryant:,retweet
scinvtech,bcrosby:,retweet
alawolfpride,stacyktweets:,retweet
jffdougan,nwea:,retweet
usm_astone,philiplbell:,retweet
nbps_curriculum,dr_monaghan:,retweet
cjohanson45,jsheehan927:,retweet
waiting90days,nesta_us:,retweet
jderekscott1,philiplbell:,retweet
kimmomteacher,btopink:,retweet
garym,pearsonprek12:,retweet
wiscileaders,philiplbell:,retweet
williamtorres23,danielsampero:,retweet
pamwhiting34,jamazingteachin:,retweet
pamwhiting34,jamazingteachin:,retweet
pedromalainho,ismarzinho_:,retweet
pamwhiting34,ngss_tweeps:,retweet
pamwhiting34,ngss_tweeps:,retweet
pamwhiting34,ngss_tweeps:,retweet
pamwhiting34,ngss_tweeps:,retweet
candice_esol,ngss_tweeps:,retweet
andreahonigsfel,ngss_tweeps:,retweet
loriwegman,mindshiftkqed:,retweet
drprinceedu,ngss_tweeps:,retweet
lnestimabie,jsaispasquoila:,retweet
printedbyrob0ts,stacyktweets:,retweet
phenomonica,philiplbell:,retweet
ngss_tweeps,mrjbourque:,retweet
dr_ashelton,serratore4:,retweet
dr_ashelton,serratore4:,retweet
kirbyrrobyn,ngsnavigators:,retweet
jengutierrez18,philiplbell:,retweet
ellistartara,ngss_tweeps:,retweet
ellistartara,ngsnavigators:,retweet
ellistartara,stemteachtools:,retweet
achosinfo,philiplbell:,retweet
williamfranzell,stemteachtools:,retweet
annelowry8,philiplbell:,retweet
emily4hayden,ngss_tweeps:,retweet
bflamel,mindshiftkqed:,retweet
macyswope,sheila_ro1:,retweet
philiplbell,stemteachtools:,retweet
nkeigher,ngss_tweeps:,retweet
ms_deljuidice,alyssaparroyo:,retweet
halliesmills,ngss_tweeps:,retweet
stutzelg,stacymdunn:,retweet
inquiry2action,marybwalls:,retweet
kimmomteacher,ngsnavigators:,retweet
kimmomteacher,ngss_tweeps:,retweet
lantonha,reneecostarella:,retweet
stephstone153,ngsnavigators:,retweet
tnikrandt,ngss_tweeps:,retweet
kimmomteacher,ngss_tweeps:,retweet
arcadiaunified,reneecostarella:,retweet
tabor_sarah,ngss_tweeps:,retweet
snysci97,mindshiftkqed:,retweet
hellomstang,ngss_tweeps:,retweet
kearney_team,lindseyswierk:,retweet
clover_88,ngss_tweeps:,retweet
bradleymkremer,mindshiftkqed:,retweet
miss_meikle,reneecostarella:,retweet
saucedoscience,reneecostarella:,retweet
sciencebridle,cullenchemedx:,retweet
elemsci_jennbw,stemteachtools:,retweet
ausd_amendoza,reneecostarella:,retweet
pdavidakers1,newshourextra:,retweet
bscsorg,jillfnugent:,retweet
bscsorg,samuelee20:,retweet
amber_pr_info,jwilliamsausd:,retweet
arcadiaunified,chiaclass:,retweet
adekleine,newshourextra:,retweet
jamazingteachin,ngss_tweeps:,retweet
laurasanthanam,newshourextra:,retweet
gretchenfrazee,newshourextra:,retweet
worozaken,reneecostarella:,retweet
openscied,samuelee20:,retweet
wewright1234,lyndaeagle98:,retweet
nsta,ngss_tweeps:,retweet
keirascussa26,dr_monaghan:,retweet
powayunified,kimberlierens:,retweet
franmcveigh,ngss_tweeps:,retweet
jamazingteachin,heatherarich:,retweet
marynelson314,stemteachtools:,retweet
sciedspence,ngsnavigators:,retweet
baileyvistausd,chienforstem:,retweet
mountaingirlak,mike_barnett_bc:,retweet
korytellers,ngss_tweeps:,retweet
krsciencelady,ngss_tweeps:,retweet
b_berns,ngss_tweeps:,retweet
amandatron89,omicsomicsblog:,retweet
jenniferfine5,sciedspence:,retweet
watchannrun,ngss_tweeps:,retweet
jenniferfine5,heatherarich:,retweet
liisapotts,ngss_tweeps:,retweet
jeffcoscience,ngss_tweeps:,retweet
jeffcoscience,ngss_tweeps:,retweet
hgalbreath1,ngss_tweeps:,retweet
wandabryant,heatherarich:,retweet
leafdoctor,nmnh:,retweet
saltysandals,ngss_tweeps:,retweet
doriamathdragon,robertkaplinsky:,retweet
hhereau,lyndaeagle98:,retweet
classvr,jwilliamsausd:,retweet
keketheteaching,stemteachtools:,retweet
keketheteaching,lgates_science:,retweet
smmusd,serratore4:,retweet
tchlrn716,ngss_tweeps:,retweet
achosinfo,chienforstem:,retweet
achosinfo,mrb_emscats:,retweet
achosinfo,ngss_tweeps:,retweet
the_fish_nerd,ngss_tweeps:,retweet
bonillal1,mindshiftkqed:,retweet
printedbyrob0ts,jwilliamsausd:,retweet
purplejuan,zkdlin_insta:,retweet
